Date (GMT+2),DE (TenneT) Load decrease (current-induced)
,Energy (MWh)
2024-09-01T17:45+02:00,-10
2024-09-01T18:00+02:00,-10
2024-09-01T18:15+02:00,-10
2024-09-01T18:30+02:00,-10
2024-09-01T18:45+02:00,-10
2024-09-01T19:00+02:00,-10
2024-09-01T19:15+02:00,-10
2024-09-01T19:30+02:00,-10
2024-09-01T19:45+02:00,-10
2024-09-01T20:00+02:00,-10
2024-09-01T20:15+02:00,-10
2024-09-01T20:30+02:00,-10
2024-09-01T20:45+02:00,-10
2024-09-01T21:00+02:00,-10
2024-09-01T21:15+02:00,-10
2024-09-01T21:30+02:00,-10
2024-09-01T21:45+02:00,-10
2024-09-01T22:00+02:00,-10
2024-09-01T22:15+02:00,-10
2024-09-01T22:30+02:00,-10
2024-09-01T22:45+02:00,-10
2024-09-01T23:00+02:00,-10
2024-09-01T23:15+02:00,-10
2024-09-01T23:30+02:00,-10
2024-09-01T23:45+02:00,-10
2024-09-02T00:00+02:00,-92.5
2024-09-02T00:15+02:00,-92.5
2024-09-02T00:30+02:00,-92.5
2024-09-02T00:45+02:00,-92.5
2024-09-02T01:00+02:00,-75
2024-09-02T01:15+02:00,-75
2024-09-02T01:30+02:00,-75
2024-09-02T01:45+02:00,-75
2024-09-02T02:00+02:00,-75
2024-09-02T02:15+02:00,-75
2024-09-02T02:30+02:00,-75
2024-09-02T02:45+02:00,-75
2024-09-02T03:00+02:00,-75
2024-09-02T03:15+02:00,-75
2024-09-02T03:30+02:00,-75
2024-09-02T03:45+02:00,-75
2024-09-02T04:00+02:00,-75
2024-09-02T04:15+02:00,-75
2024-09-02T04:30+02:00,-75
2024-09-02T04:45+02:00,-75
2024-09-02T05:00+02:00,
2024-09-02T05:15+02:00,
2024-09-02T05:30+02:00,
2024-09-02T05:45+02:00,
2024-09-02T06:00+02:00,-20.5
2024-09-02T06:15+02:00,-35.25
2024-09-02T06:30+02:00,-37
2024-09-02T06:45+02:00,-13.75
2024-09-02T07:00+02:00,-62
2024-09-02T07:15+02:00,-45.25
2024-09-02T07:30+02:00,-56.75
2024-09-02T07:45+02:00,-69.25
2024-09-02T08:00+02:00,-89.5
2024-09-02T08:15+02:00,-100.25
2024-09-02T08:30+02:00,-111
2024-09-02T08:45+02:00,-122.5
2024-09-02T09:00+02:00,-124.5
2024-09-02T09:15+02:00,-135.5
2024-09-02T09:30+02:00,-135.5
2024-09-02T09:45+02:00,-135.5
2024-09-02T10:00+02:00,-132.5
2024-09-02T10:15+02:00,-42.75
2024-09-02T10:30+02:00,-123.5
2024-09-02T10:45+02:00,-119
2024-09-02T11:00+02:00,-114.75
2024-09-02T11:15+02:00,-105
2024-09-02T11:30+02:00,-75
2024-09-02T11:45+02:00,-45
2024-09-02T12:00+02:00,-150
2024-09-02T12:15+02:00,-135
2024-09-02T12:30+02:00,-195
2024-09-02T12:45+02:00,-255
2024-09-02T13:00+02:00,-556.585
2024-09-02T13:15+02:00,-556.09425
2024-09-02T13:30+02:00,-555.62125
2024-09-02T13:45+02:00,-555.05625
2024-09-02T14:00+02:00,-450
2024-09-02T14:15+02:00,-450
2024-09-02T14:30+02:00,-450
2024-09-02T14:45+02:00,-450
2024-09-02T15:00+02:00,-250
2024-09-02T15:15+02:00,-250
2024-09-02T15:30+02:00,-250
2024-09-02T15:45+02:00,-250
2024-09-02T16:00+02:00,-250
2024-09-02T16:15+02:00,-130
2024-09-02T16:30+02:00,-10
2024-09-02T16:45+02:00,-10
2024-09-02T17:00+02:00,-10
2024-09-02T17:15+02:00,-10
2024-09-02T17:30+02:00,-10
2024-09-02T17:45+02:00,-10
2024-09-02T18:00+02:00,-10
2024-09-02T18:15+02:00,-10
2024-09-02T18:30+02:00,-10
2024-09-02T18:45+02:00,-10
2024-09-02T19:00+02:00,-10
2024-09-02T19:15+02:00,-10
2024-09-02T19:30+02:00,-10
2024-09-02T19:45+02:00,-10
2024-09-02T20:00+02:00,-10
2024-09-02T20:15+02:00,-10
2024-09-02T20:30+02:00,-10
2024-09-02T20:45+02:00,-10
2024-09-02T21:00+02:00,-10
2024-09-02T21:15+02:00,-10
2024-09-02T21:30+02:00,-10
2024-09-02T21:45+02:00,-10
2024-09-02T22:00+02:00,-10
2024-09-02T22:15+02:00,-10
2024-09-02T22:30+02:00,-10
2024-09-02T22:45+02:00,-10
2024-09-02T23:00+02:00,-10
2024-09-02T23:15+02:00,-10
2024-09-02T23:30+02:00,-10
2024-09-02T23:45+02:00,-10
2024-09-03T00:00+02:00,
2024-09-03T00:15+02:00,
2024-09-03T00:30+02:00,
2024-09-03T00:45+02:00,
2024-09-03T01:00+02:00,
2024-09-03T01:15+02:00,
2024-09-03T01:30+02:00,
2024-09-03T01:45+02:00,
2024-09-03T02:00+02:00,
2024-09-03T02:15+02:00,
2024-09-03T02:30+02:00,
2024-09-03T02:45+02:00,
2024-09-03T03:00+02:00,
2024-09-03T03:15+02:00,
2024-09-03T03:30+02:00,
2024-09-03T03:45+02:00,
2024-09-03T04:00+02:00,
2024-09-03T04:15+02:00,
2024-09-03T04:30+02:00,
2024-09-03T04:45+02:00,
2024-09-03T05:00+02:00,
2024-09-03T05:15+02:00,
2024-09-03T05:30+02:00,
2024-09-03T05:45+02:00,
2024-09-03T06:00+02:00,
2024-09-03T06:15+02:00,
2024-09-03T06:30+02:00,
2024-09-03T06:45+02:00,
2024-09-03T07:00+02:00,
2024-09-03T07:15+02:00,
2024-09-03T07:30+02:00,
2024-09-03T07:45+02:00,
2024-09-03T08:00+02:00,
2024-09-03T08:15+02:00,
2024-09-03T08:30+02:00,
2024-09-03T08:45+02:00,
2024-09-03T09:00+02:00,
2024-09-03T09:15+02:00,
2024-09-03T09:30+02:00,
2024-09-03T09:45+02:00,
2024-09-03T10:00+02:00,
2024-09-03T10:15+02:00,
2024-09-03T10:30+02:00,
2024-09-03T10:45+02:00,
2024-09-03T11:00+02:00,-50
2024-09-03T11:15+02:00,-50
2024-09-03T11:30+02:00,-150
2024-09-03T11:45+02:00,-150
2024-09-03T12:00+02:00,-150
2024-09-03T12:15+02:00,-150
2024-09-03T12:30+02:00,-150
2024-09-03T12:45+02:00,-150
2024-09-03T13:00+02:00,-150
2024-09-03T13:15+02:00,-150
2024-09-03T13:30+02:00,-150
2024-09-03T13:45+02:00,-150
2024-09-03T14:00+02:00,-150
2024-09-03T14:15+02:00,-150
2024-09-03T14:30+02:00,-150
2024-09-03T14:45+02:00,-150
2024-09-03T15:00+02:00,-150
2024-09-03T15:15+02:00,-150
2024-09-03T15:30+02:00,-150
2024-09-03T15:45+02:00,-150
2024-09-03T16:00+02:00,-150
2024-09-03T16:15+02:00,-150
2024-09-03T16:30+02:00,-150
2024-09-03T16:45+02:00,-150
2024-09-03T17:00+02:00,-12.5
2024-09-03T17:15+02:00,-12.5
2024-09-03T17:30+02:00,-12.5
2024-09-03T17:45+02:00,-12.5
2024-09-03T18:00+02:00,
2024-09-03T18:15+02:00,
2024-09-03T18:30+02:00,
2024-09-03T18:45+02:00,
2024-09-03T19:00+02:00,
2024-09-03T19:15+02:00,
2024-09-03T19:30+02:00,
2024-09-03T19:45+02:00,
2024-09-03T20:00+02:00,
2024-09-03T20:15+02:00,
2024-09-03T20:30+02:00,
2024-09-03T20:45+02:00,
2024-09-03T21:00+02:00,
2024-09-03T21:15+02:00,
2024-09-03T21:30+02:00,
2024-09-03T21:45+02:00,
2024-09-03T22:00+02:00,
2024-09-03T22:15+02:00,
2024-09-03T22:30+02:00,
2024-09-03T22:45+02:00,
2024-09-03T23:00+02:00,
2024-09-03T23:15+02:00,
2024-09-03T23:30+02:00,
2024-09-03T23:45+02:00,
2024-09-04T00:00+02:00,
2024-09-04T00:15+02:00,
2024-09-04T00:30+02:00,
2024-09-04T00:45+02:00,
2024-09-04T01:00+02:00,
2024-09-04T01:15+02:00,
2024-09-04T01:30+02:00,
2024-09-04T01:45+02:00,
2024-09-04T02:00+02:00,
2024-09-04T02:15+02:00,
2024-09-04T02:30+02:00,
2024-09-04T02:45+02:00,
2024-09-04T03:00+02:00,
2024-09-04T03:15+02:00,
2024-09-04T03:30+02:00,
2024-09-04T03:45+02:00,
2024-09-04T04:00+02:00,
2024-09-04T04:15+02:00,
2024-09-04T04:30+02:00,
2024-09-04T04:45+02:00,
2024-09-04T05:00+02:00,
2024-09-04T05:15+02:00,
2024-09-04T05:30+02:00,
2024-09-04T05:45+02:00,
2024-09-04T06:00+02:00,
2024-09-04T06:15+02:00,
2024-09-04T06:30+02:00,
2024-09-04T06:45+02:00,
2024-09-04T07:00+02:00,
2024-09-04T07:15+02:00,
2024-09-04T07:30+02:00,
2024-09-04T07:45+02:00,
2024-09-04T08:00+02:00,
2024-09-04T08:15+02:00,
2024-09-04T08:30+02:00,
2024-09-04T08:45+02:00,
2024-09-04T09:00+02:00,
2024-09-04T09:15+02:00,
2024-09-04T09:30+02:00,
2024-09-04T09:45+02:00,
2024-09-04T10:00+02:00,
2024-09-04T10:15+02:00,
2024-09-04T10:30+02:00,
2024-09-04T10:45+02:00,
2024-09-04T11:00+02:00,
2024-09-04T11:15+02:00,
2024-09-04T11:30+02:00,
2024-09-04T11:45+02:00,
2024-09-04T12:00+02:00,
2024-09-04T12:15+02:00,
2024-09-04T12:30+02:00,
2024-09-04T12:45+02:00,
2024-09-04T13:00+02:00,
2024-09-04T13:15+02:00,
2024-09-04T13:30+02:00,
2024-09-04T13:45+02:00,
2024-09-04T14:00+02:00,
2024-09-04T14:15+02:00,
2024-09-04T14:30+02:00,
2024-09-04T14:45+02:00,
2024-09-04T15:00+02:00,
2024-09-04T15:15+02:00,
2024-09-04T15:30+02:00,
2024-09-04T15:45+02:00,
2024-09-04T16:00+02:00,
2024-09-04T16:15+02:00,-12.5
2024-09-04T16:30+02:00,-25
2024-09-04T16:45+02:00,-37.5
2024-09-04T17:00+02:00,-50
2024-09-04T17:15+02:00,-50
2024-09-04T17:30+02:00,-50
2024-09-04T17:45+02:00,-50
2024-09-04T18:00+02:00,-37.5
2024-09-04T18:15+02:00,-25
2024-09-04T18:30+02:00,-12.5
2024-09-04T18:45+02:00,
2024-09-04T19:00+02:00,-5
2024-09-04T19:15+02:00,-5
2024-09-04T19:30+02:00,
2024-09-04T19:45+02:00,
2024-09-04T20:00+02:00,
2024-09-04T20:15+02:00,
2024-09-04T20:30+02:00,
2024-09-04T20:45+02:00,
2024-09-04T21:00+02:00,
2024-09-04T21:15+02:00,
2024-09-04T21:30+02:00,
2024-09-04T21:45+02:00,
2024-09-04T22:00+02:00,
2024-09-04T22:15+02:00,
2024-09-04T22:30+02:00,
2024-09-04T22:45+02:00,
2024-09-04T23:00+02:00,
2024-09-04T23:15+02:00,
2024-09-04T23:30+02:00,
2024-09-04T23:45+02:00,
2024-09-05T00:00+02:00,
2024-09-05T00:15+02:00,
2024-09-05T00:30+02:00,
2024-09-05T00:45+02:00,
2024-09-05T01:00+02:00,
2024-09-05T01:15+02:00,
2024-09-05T01:30+02:00,
2024-09-05T01:45+02:00,
2024-09-05T02:00+02:00,
2024-09-05T02:15+02:00,
2024-09-05T02:30+02:00,
2024-09-05T02:45+02:00,
2024-09-05T03:00+02:00,
2024-09-05T03:15+02:00,
2024-09-05T03:30+02:00,
2024-09-05T03:45+02:00,
2024-09-05T04:00+02:00,
2024-09-05T04:15+02:00,
2024-09-05T04:30+02:00,
2024-09-05T04:45+02:00,
2024-09-05T05:00+02:00,
2024-09-05T05:15+02:00,
2024-09-05T05:30+02:00,
2024-09-05T05:45+02:00,
2024-09-05T06:00+02:00,
2024-09-05T06:15+02:00,
2024-09-05T06:30+02:00,
2024-09-05T06:45+02:00,
2024-09-05T07:00+02:00,-24.75
2024-09-05T07:15+02:00,-24.75
2024-09-05T07:30+02:00,-24.75
2024-09-05T07:45+02:00,-47.5
2024-09-05T08:00+02:00,-176.25
2024-09-05T08:15+02:00,-226.25
2024-09-05T08:30+02:00,-251
2024-09-05T08:45+02:00,-251
2024-09-05T09:00+02:00,-244.25
2024-09-05T09:15+02:00,-244.25
2024-09-05T09:30+02:00,-244.25
2024-09-05T09:45+02:00,-241.75
2024-09-05T10:00+02:00,-559.5
2024-09-05T10:15+02:00,-580
2024-09-05T10:30+02:00,-577
2024-09-05T10:45+02:00,-580.25
2024-09-05T11:00+02:00,-541.75
2024-09-05T11:15+02:00,-559.25
2024-09-05T11:30+02:00,-559.25
2024-09-05T11:45+02:00,-544.25
2024-09-05T12:00+02:00,-554.75
2024-09-05T12:15+02:00,-546
2024-09-05T12:30+02:00,-547
2024-09-05T12:45+02:00,-567
2024-09-05T13:00+02:00,-613.5
2024-09-05T13:15+02:00,-623
2024-09-05T13:30+02:00,-619.5
2024-09-05T13:45+02:00,-615
2024-09-05T14:00+02:00,-491.75
2024-09-05T14:15+02:00,-491.5
2024-09-05T14:30+02:00,-491
2024-09-05T14:45+02:00,-489.75
2024-09-05T15:00+02:00,-708.5
2024-09-05T15:15+02:00,-708.5
2024-09-05T15:30+02:00,-708.5
2024-09-05T15:45+02:00,-686
2024-09-05T16:00+02:00,-666.25
2024-09-05T16:15+02:00,-658.5
2024-09-05T16:30+02:00,-639.5
2024-09-05T16:45+02:00,-645.5
2024-09-05T17:00+02:00,-778.5
2024-09-05T17:15+02:00,-784.75
2024-09-05T17:30+02:00,-944.25
2024-09-05T17:45+02:00,-1004.75
2024-09-05T18:00+02:00,-792
2024-09-05T18:15+02:00,-798
2024-09-05T18:30+02:00,-922.41025
2024-09-05T18:45+02:00,-928.22
2024-09-05T19:00+02:00,-899.1685
2024-09-05T19:15+02:00,-900.01575
2024-09-05T19:30+02:00,-900.48625
2024-09-05T19:45+02:00,-901.01425
2024-09-05T20:00+02:00,-876.5
2024-09-05T20:15+02:00,-905.75
2024-09-05T20:30+02:00,-913.25
2024-09-05T20:45+02:00,-913
2024-09-05T21:00+02:00,-945.75
2024-09-05T21:15+02:00,-945.75
2024-09-05T21:30+02:00,-945.5
2024-09-05T21:45+02:00,-945.25
2024-09-05T22:00+02:00,-846.25
2024-09-05T22:15+02:00,-846.25
2024-09-05T22:30+02:00,-846
2024-09-05T22:45+02:00,-845.75
2024-09-05T23:00+02:00,-1014.5
2024-09-05T23:15+02:00,-1014.5
2024-09-05T23:30+02:00,-1014.25
2024-09-05T23:45+02:00,-1014.25
2024-09-06T00:00+02:00,-489.5785
2024-09-06T00:15+02:00,-519.78125
2024-09-06T00:30+02:00,-519.961
2024-09-06T00:45+02:00,-520
2024-09-06T01:00+02:00,-520
2024-09-06T01:15+02:00,-520
2024-09-06T01:30+02:00,-520
2024-09-06T01:45+02:00,-520
2024-09-06T02:00+02:00,-320
2024-09-06T02:15+02:00,-307.5
2024-09-06T02:30+02:00,-307.5
2024-09-06T02:45+02:00,-307.5
2024-09-06T03:00+02:00,-307.5
2024-09-06T03:15+02:00,-307.5
2024-09-06T03:30+02:00,-307.5
2024-09-06T03:45+02:00,-270
2024-09-06T04:00+02:00,-180
2024-09-06T04:15+02:00,-180
2024-09-06T04:30+02:00,-180
2024-09-06T04:45+02:00,-180
2024-09-06T05:00+02:00,-70
2024-09-06T05:15+02:00,-70
2024-09-06T05:30+02:00,-180
2024-09-06T05:45+02:00,-180
2024-09-06T06:00+02:00,-318
2024-09-06T06:15+02:00,-318
2024-09-06T06:30+02:00,-318
2024-09-06T06:45+02:00,-318
2024-09-06T07:00+02:00,-340.75
2024-09-06T07:15+02:00,-340.75
2024-09-06T07:30+02:00,-340.75
2024-09-06T07:45+02:00,-340.75
2024-09-06T08:00+02:00,-274.5
2024-09-06T08:15+02:00,-274.5
2024-09-06T08:30+02:00,-269.5
2024-09-06T08:45+02:00,-269.5
2024-09-06T09:00+02:00,-249.25
2024-09-06T09:15+02:00,-249.25
2024-09-06T09:30+02:00,-249.25
2024-09-06T09:45+02:00,-249.25
2024-09-06T10:00+02:00,-238.25
2024-09-06T10:15+02:00,-238.25
2024-09-06T10:30+02:00,-238.25
2024-09-06T10:45+02:00,-238.25
2024-09-06T11:00+02:00,-297.75
2024-09-06T11:15+02:00,-360.25
2024-09-06T11:30+02:00,-479.55775
2024-09-06T11:45+02:00,-605.25
2024-09-06T12:00+02:00,-686.14475
2024-09-06T12:15+02:00,-688.53475
2024-09-06T12:30+02:00,-689.5
2024-09-06T12:45+02:00,-697
2024-09-06T13:00+02:00,-682.5
2024-09-06T13:15+02:00,-682.5
2024-09-06T13:30+02:00,-682.5
2024-09-06T13:45+02:00,-682.5
2024-09-06T14:00+02:00,-682.5
2024-09-06T14:15+02:00,-682.5
2024-09-06T14:30+02:00,-682.5
2024-09-06T14:45+02:00,-682.5
2024-09-06T15:00+02:00,-682.5
2024-09-06T15:15+02:00,-682.5
2024-09-06T15:30+02:00,-682.5
2024-09-06T15:45+02:00,-682.5
2024-09-06T16:00+02:00,-682.5
2024-09-06T16:15+02:00,-682.5
2024-09-06T16:30+02:00,-682.5
2024-09-06T16:45+02:00,-682.5
2024-09-06T17:00+02:00,-669.9075
2024-09-06T17:15+02:00,-669.034
2024-09-06T17:30+02:00,-667.312
2024-09-06T17:45+02:00,-665.5275
2024-09-06T18:00+02:00,-502.5
2024-09-06T18:15+02:00,-340
2024-09-06T18:30+02:00,-240
2024-09-06T18:45+02:00,-110
2024-09-06T19:00+02:00,-85
2024-09-06T19:15+02:00,-72.5
2024-09-06T19:30+02:00,-40
2024-09-06T19:45+02:00,-40
2024-09-06T20:00+02:00,-40
2024-09-06T20:15+02:00,-40
2024-09-06T20:30+02:00,-40
2024-09-06T20:45+02:00,-40
2024-09-06T21:00+02:00,-40
2024-09-06T21:15+02:00,-40
2024-09-06T21:30+02:00,-40
2024-09-06T21:45+02:00,-40
2024-09-06T22:00+02:00,-40
2024-09-06T22:15+02:00,-40
2024-09-06T22:30+02:00,-40
2024-09-06T22:45+02:00,-40
2024-09-06T23:00+02:00,-40
2024-09-06T23:15+02:00,-40
2024-09-06T23:30+02:00,-102.5
2024-09-06T23:45+02:00,-102.5
2024-09-07T00:00+02:00,-193.75
2024-09-07T00:15+02:00,-138.75
2024-09-07T00:30+02:00,-128
2024-09-07T00:45+02:00,-117.25
2024-09-07T01:00+02:00,-106.5
2024-09-07T01:15+02:00,-96
2024-09-07T01:30+02:00,-96
2024-09-07T01:45+02:00,-85.25
2024-09-07T02:00+02:00,-71.25
2024-09-07T02:15+02:00,-71.25
2024-09-07T02:30+02:00,-55.5
2024-09-07T02:45+02:00,-42.25
2024-09-07T03:00+02:00,-31.75
2024-09-07T03:15+02:00,-21
2024-09-07T03:30+02:00,-10.25
2024-09-07T03:45+02:00,
2024-09-07T04:00+02:00,
2024-09-07T04:15+02:00,
2024-09-07T04:30+02:00,
2024-09-07T04:45+02:00,
2024-09-07T05:00+02:00,
2024-09-07T05:15+02:00,
2024-09-07T05:30+02:00,
2024-09-07T05:45+02:00,
2024-09-07T06:00+02:00,-62.5
2024-09-07T06:15+02:00,-62.5
2024-09-07T06:30+02:00,-62.5
2024-09-07T06:45+02:00,-62.5
2024-09-07T07:00+02:00,-62.5
2024-09-07T07:15+02:00,-62.5
2024-09-07T07:30+02:00,-62.5
2024-09-07T07:45+02:00,-62.5
2024-09-07T08:00+02:00,-62.5
2024-09-07T08:15+02:00,-62.5
2024-09-07T08:30+02:00,-62.5
2024-09-07T08:45+02:00,-37.5
2024-09-07T09:00+02:00,-12.5
2024-09-07T09:15+02:00,
2024-09-07T09:30+02:00,
2024-09-07T09:45+02:00,
2024-09-07T10:00+02:00,
2024-09-07T10:15+02:00,
2024-09-07T10:30+02:00,
2024-09-07T10:45+02:00,
2024-09-07T11:00+02:00,-75
2024-09-07T11:15+02:00,-75
2024-09-07T11:30+02:00,-75
2024-09-07T11:45+02:00,-75
2024-09-07T12:00+02:00,-75
2024-09-07T12:15+02:00,-75
2024-09-07T12:30+02:00,-75
2024-09-07T12:45+02:00,-75
2024-09-07T13:00+02:00,-75
2024-09-07T13:15+02:00,-75
2024-09-07T13:30+02:00,-75
2024-09-07T13:45+02:00,-75
2024-09-07T14:00+02:00,-75
2024-09-07T14:15+02:00,-75
2024-09-07T14:30+02:00,-75
2024-09-07T14:45+02:00,-75
2024-09-07T15:00+02:00,-75
2024-09-07T15:15+02:00,-75
2024-09-07T15:30+02:00,-75
2024-09-07T15:45+02:00,-75
2024-09-07T16:00+02:00,-75
2024-09-07T16:15+02:00,-75
2024-09-07T16:30+02:00,-75
2024-09-07T16:45+02:00,-75
2024-09-07T17:00+02:00,
2024-09-07T17:15+02:00,
2024-09-07T17:30+02:00,
2024-09-07T17:45+02:00,
2024-09-07T18:00+02:00,
2024-09-07T18:15+02:00,
2024-09-07T18:30+02:00,
2024-09-07T18:45+02:00,
2024-09-07T19:00+02:00,
2024-09-07T19:15+02:00,
2024-09-07T19:30+02:00,
2024-09-07T19:45+02:00,
2024-09-07T20:00+02:00,
2024-09-07T20:15+02:00,
2024-09-07T20:30+02:00,
2024-09-07T20:45+02:00,
2024-09-07T21:00+02:00,
2024-09-07T21:15+02:00,
2024-09-07T21:30+02:00,
2024-09-07T21:45+02:00,
2024-09-07T22:00+02:00,
2024-09-07T22:15+02:00,
2024-09-07T22:30+02:00,
2024-09-07T22:45+02:00,
2024-09-07T23:00+02:00,
2024-09-07T23:15+02:00,
2024-09-07T23:30+02:00,
2024-09-07T23:45+02:00,
2024-09-08T00:00+02:00,
2024-09-08T00:15+02:00,
2024-09-08T00:30+02:00,
2024-09-08T00:45+02:00,
2024-09-08T01:00+02:00,
2024-09-08T01:15+02:00,
2024-09-08T01:30+02:00,
2024-09-08T01:45+02:00,
2024-09-08T02:00+02:00,
2024-09-08T02:15+02:00,
2024-09-08T02:30+02:00,
2024-09-08T02:45+02:00,
2024-09-08T03:00+02:00,
2024-09-08T03:15+02:00,
2024-09-08T03:30+02:00,
2024-09-08T03:45+02:00,
2024-09-08T04:00+02:00,
2024-09-08T04:15+02:00,
2024-09-08T04:30+02:00,
2024-09-08T04:45+02:00,
2024-09-08T05:00+02:00,
2024-09-08T05:15+02:00,
2024-09-08T05:30+02:00,
2024-09-08T05:45+02:00,
2024-09-08T06:00+02:00,
2024-09-08T06:15+02:00,
2024-09-08T06:30+02:00,
2024-09-08T06:45+02:00,
2024-09-08T07:00+02:00,
2024-09-08T07:15+02:00,
2024-09-08T07:30+02:00,
2024-09-08T07:45+02:00,
2024-09-08T08:00+02:00,
2024-09-08T08:15+02:00,
2024-09-08T08:30+02:00,
2024-09-08T08:45+02:00,
2024-09-08T09:00+02:00,
2024-09-08T09:15+02:00,
2024-09-08T09:30+02:00,
2024-09-08T09:45+02:00,
2024-09-08T10:00+02:00,
2024-09-08T10:15+02:00,
2024-09-08T10:30+02:00,
2024-09-08T10:45+02:00,
2024-09-08T11:00+02:00,-75
2024-09-08T11:15+02:00,-75
2024-09-08T11:30+02:00,-75
2024-09-08T11:45+02:00,-75
2024-09-08T12:00+02:00,-150
2024-09-08T12:15+02:00,-150
2024-09-08T12:30+02:00,-150
2024-09-08T12:45+02:00,-150
2024-09-08T13:00+02:00,-150
2024-09-08T13:15+02:00,-150
2024-09-08T13:30+02:00,-150
2024-09-08T13:45+02:00,-150
2024-09-08T14:00+02:00,-150
2024-09-08T14:15+02:00,-150
2024-09-08T14:30+02:00,-150
2024-09-08T14:45+02:00,-150
2024-09-08T15:00+02:00,-150
2024-09-08T15:15+02:00,-150
2024-09-08T15:30+02:00,-150
2024-09-08T15:45+02:00,-150
2024-09-08T16:00+02:00,-75
2024-09-08T16:15+02:00,-75
2024-09-08T16:30+02:00,-75
2024-09-08T16:45+02:00,-75
2024-09-08T17:00+02:00,
2024-09-08T17:15+02:00,
2024-09-08T17:30+02:00,
2024-09-08T17:45+02:00,
2024-09-08T18:00+02:00,
2024-09-08T18:15+02:00,
2024-09-08T18:30+02:00,
2024-09-08T18:45+02:00,
2024-09-08T19:00+02:00,
2024-09-08T19:15+02:00,
2024-09-08T19:30+02:00,
2024-09-08T19:45+02:00,
2024-09-08T20:00+02:00,
2024-09-08T20:15+02:00,
2024-09-08T20:30+02:00,
2024-09-08T20:45+02:00,
2024-09-08T21:00+02:00,
2024-09-08T21:15+02:00,
2024-09-08T21:30+02:00,
2024-09-08T21:45+02:00,
2024-09-08T22:00+02:00,
2024-09-08T22:15+02:00,
2024-09-08T22:30+02:00,
2024-09-08T22:45+02:00,
2024-09-08T23:00+02:00,
2024-09-08T23:15+02:00,
2024-09-08T23:30+02:00,
2024-09-08T23:45+02:00,
2024-09-09T00:00+02:00,
2024-09-09T00:15+02:00,
2024-09-09T00:30+02:00,
2024-09-09T00:45+02:00,
2024-09-09T01:00+02:00,
2024-09-09T01:15+02:00,
2024-09-09T01:30+02:00,
2024-09-09T01:45+02:00,
2024-09-09T02:00+02:00,
2024-09-09T02:15+02:00,
2024-09-09T02:30+02:00,
2024-09-09T02:45+02:00,
2024-09-09T03:00+02:00,
2024-09-09T03:15+02:00,
2024-09-09T03:30+02:00,
2024-09-09T03:45+02:00,
2024-09-09T04:00+02:00,
2024-09-09T04:15+02:00,
2024-09-09T04:30+02:00,
2024-09-09T04:45+02:00,
2024-09-09T05:00+02:00,
2024-09-09T05:15+02:00,
2024-09-09T05:30+02:00,
2024-09-09T05:45+02:00,
2024-09-09T06:00+02:00,
2024-09-09T06:15+02:00,
2024-09-09T06:30+02:00,
