valid_time,wind_speed,number,expver,hour,month
2024-04-14 23:00:00,6.4312873,0,0001,23,4
2024-04-15 00:00:00,5.310734,0,0001,0,4
2024-04-15 01:00:00,4.5828123,0,0001,1,4
2024-04-15 02:00:00,5.0021005,0,0001,2,4
2024-04-15 03:00:00,6.3357306,0,0001,3,4
2024-04-15 04:00:00,7.54023,0,0001,4,4
2024-04-15 05:00:00,8.157731,0,0001,5,4
2024-04-15 06:00:00,7.729022,0,0001,6,4
2024-04-15 07:00:00,7.454364,0,0001,7,4
2024-04-15 08:00:00,8.72013,0,0001,8,4
2024-04-15 09:00:00,8.7420225,0,0001,9,4
2024-04-15 10:00:00,7.893966,0,0001,10,4
2024-04-15 11:00:00,8.624157,0,0001,11,4
2024-04-15 12:00:00,9.35266,0,0001,12,4
2024-04-15 13:00:00,8.617267,0,0001,13,4
2024-04-15 14:00:00,8.945957,0,0001,14,4
2024-04-15 15:00:00,8.710371,0,0001,15,4
2024-04-15 16:00:00,10.025478,0,0001,16,4
2024-04-15 17:00:00,11.609489,0,0001,17,4
2024-04-15 18:00:00,10.543839,0,0001,18,4
2024-04-15 19:00:00,8.918459,0,0001,19,4
2024-04-15 20:00:00,8.657254,0,0001,20,4
2024-04-15 21:00:00,9.507688,0,0001,21,4
2024-04-15 22:00:00,9.282441,0,0001,22,4
2024-04-15 23:00:00,10.250665,0,0001,23,4
2024-04-16 00:00:00,9.827627,0,0001,0,4
2024-04-16 01:00:00,9.1058235,0,0001,1,4
2024-04-16 02:00:00,7.8553944,0,0001,2,4
2024-04-16 03:00:00,6.9612246,0,0001,3,4
2024-04-16 04:00:00,6.2578797,0,0001,4,4
2024-04-16 05:00:00,4.7967954,0,0001,5,4
2024-04-16 06:00:00,2.6857846,0,0001,6,4
2024-04-16 07:00:00,2.2217877,0,0001,7,4
2024-04-16 08:00:00,3.782698,0,0001,8,4
2024-04-16 09:00:00,5.8172607,0,0001,9,4
2024-04-16 10:00:00,4.802058,0,0001,10,4
2024-04-16 11:00:00,6.2876735,0,0001,11,4
2024-04-16 12:00:00,6.598897,0,0001,12,4
2024-04-16 13:00:00,6.29449,0,0001,13,4
2024-04-16 14:00:00,5.666705,0,0001,14,4
2024-04-16 15:00:00,5.429206,0,0001,15,4
2024-04-16 16:00:00,6.875115,0,0001,16,4
2024-04-16 17:00:00,6.46686,0,0001,17,4
2024-04-16 18:00:00,6.8189955,0,0001,18,4
2024-04-16 19:00:00,7.3899035,0,0001,19,4
2024-04-16 20:00:00,6.767262,0,0001,20,4
2024-04-16 21:00:00,7.5762715,0,0001,21,4
2024-04-16 22:00:00,7.6207876,0,0001,22,4
2024-04-16 23:00:00,7.3958926,0,0001,23,4
2024-04-17 00:00:00,6.694417,0,0001,0,4
2024-04-17 01:00:00,5.9498034,0,0001,1,4
2024-04-17 02:00:00,5.445792,0,0001,2,4
2024-04-17 03:00:00,5.156482,0,0001,3,4
2024-04-17 04:00:00,5.108477,0,0001,4,4
2024-04-17 05:00:00,5.42787,0,0001,5,4
2024-04-17 06:00:00,5.169995,0,0001,6,4
2024-04-17 07:00:00,4.8602247,0,0001,7,4
2024-04-17 08:00:00,3.8612115,0,0001,8,4
2024-04-17 09:00:00,3.386838,0,0001,9,4
2024-04-17 10:00:00,4.003733,0,0001,10,4
2024-04-17 11:00:00,4.215245,0,0001,11,4
2024-04-17 12:00:00,4.838825,0,0001,12,4
2024-04-17 13:00:00,5.5449095,0,0001,13,4
2024-04-17 14:00:00,6.0783215,0,0001,14,4
2024-04-17 15:00:00,6.3528733,0,0001,15,4
2024-04-17 16:00:00,6.2031603,0,0001,16,4
2024-04-17 17:00:00,6.3120465,0,0001,17,4
2024-04-17 18:00:00,5.8929057,0,0001,18,4
2024-04-17 19:00:00,5.7394395,0,0001,19,4
2024-04-17 20:00:00,5.940679,0,0001,20,4
2024-04-17 21:00:00,5.5376935,0,0001,21,4
2024-04-17 22:00:00,3.5846844,0,0001,22,4
2024-04-17 23:00:00,3.4628088,0,0001,23,4
2024-04-18 00:00:00,3.3081086,0,0001,0,4
2024-04-18 01:00:00,3.2288303,0,0001,1,4
2024-04-18 02:00:00,3.142141,0,0001,2,4
2024-04-18 03:00:00,2.5825863,0,0001,3,4
2024-04-18 04:00:00,2.549916,0,0001,4,4
2024-04-18 05:00:00,3.7473924,0,0001,5,4
2024-04-18 06:00:00,4.77454,0,0001,6,4
2024-04-18 07:00:00,4.644641,0,0001,7,4
2024-04-18 08:00:00,6.463786,0,0001,8,4
2024-04-18 09:00:00,7.0407867,0,0001,9,4
2024-04-18 10:00:00,7.161218,0,0001,10,4
2024-04-18 11:00:00,7.9522495,0,0001,11,4
2024-04-18 12:00:00,8.821829,0,0001,12,4
2024-04-18 13:00:00,9.322858,0,0001,13,4
2024-04-18 14:00:00,9.809529,0,0001,14,4
2024-04-18 15:00:00,9.737965,0,0001,15,4
2024-04-18 16:00:00,9.889551,0,0001,16,4
2024-04-18 17:00:00,9.482279,0,0001,17,4
2024-04-18 18:00:00,9.073751,0,0001,18,4
2024-04-18 19:00:00,8.290259,0,0001,19,4
2024-04-18 20:00:00,7.4634323,0,0001,20,4
2024-04-18 21:00:00,6.7887154,0,0001,21,4
2024-04-18 22:00:00,8.068311,0,0001,22,4
2024-04-18 23:00:00,9.044,0,0001,23,4
2024-04-19 00:00:00,10.078231,0,0001,0,4
2024-04-19 01:00:00,10.587986,0,0001,1,4
2024-04-19 02:00:00,10.853514,0,0001,2,4
2024-04-19 03:00:00,10.435402,0,0001,3,4
2024-04-19 04:00:00,8.652053,0,0001,4,4
2024-04-19 05:00:00,9.502602,0,0001,5,4
2024-04-19 06:00:00,11.225294,0,0001,6,4
2024-04-19 07:00:00,10.432623,0,0001,7,4
2024-04-19 08:00:00,10.321728,0,0001,8,4
2024-04-19 09:00:00,10.612991,0,0001,9,4
2024-04-19 10:00:00,13.047142,0,0001,10,4
2024-04-19 11:00:00,11.3090515,0,0001,11,4
2024-04-19 12:00:00,8.24966,0,0001,12,4
2024-04-19 13:00:00,7.272354,0,0001,13,4
2024-04-19 14:00:00,9.794032,0,0001,14,4
2024-04-19 15:00:00,12.568347,0,0001,15,4
2024-04-19 16:00:00,12.439418,0,0001,16,4
2024-04-19 17:00:00,11.902655,0,0001,17,4
2024-04-19 18:00:00,11.592781,0,0001,18,4
2024-04-19 19:00:00,10.66792,0,0001,19,4
2024-04-19 20:00:00,9.495798,0,0001,20,4
2024-04-19 21:00:00,8.836351,0,0001,21,4
2024-04-19 22:00:00,8.812437,0,0001,22,4
2024-04-19 23:00:00,8.556604,0,0001,23,4
2024-04-20 00:00:00,8.123954,0,0001,0,4
2024-04-20 01:00:00,7.5190787,0,0001,1,4
2024-04-20 02:00:00,6.9982,0,0001,2,4
2024-04-20 03:00:00,6.7926054,0,0001,3,4
2024-04-20 04:00:00,6.6419754,0,0001,4,4
2024-04-20 05:00:00,6.0820565,0,0001,5,4
2024-04-20 06:00:00,4.917267,0,0001,6,4
2024-04-20 07:00:00,3.902198,0,0001,7,4
2024-04-20 08:00:00,3.3446643,0,0001,8,4
2024-04-20 09:00:00,2.9970686,0,0001,9,4
2024-04-20 10:00:00,4.444608,0,0001,10,4
2024-04-20 11:00:00,5.039526,0,0001,11,4
2024-04-20 12:00:00,5.5554194,0,0001,12,4
2024-04-20 13:00:00,5.270632,0,0001,13,4
2024-04-20 14:00:00,5.7434564,0,0001,14,4
2024-04-20 15:00:00,6.827581,0,0001,15,4
2024-04-20 16:00:00,8.159147,0,0001,16,4
2024-04-20 17:00:00,8.569429,0,0001,17,4
2024-04-20 18:00:00,7.7749767,0,0001,18,4
2024-04-20 19:00:00,5.738543,0,0001,19,4
2024-04-20 20:00:00,3.912538,0,0001,20,4
2024-04-20 21:00:00,2.396258,0,0001,21,4
2024-04-20 22:00:00,3.6032243,0,0001,22,4
2024-04-20 23:00:00,4.6125565,0,0001,23,4
2024-04-21 00:00:00,4.9861593,0,0001,0,4
2024-04-21 01:00:00,5.4488735,0,0001,1,4
2024-04-21 02:00:00,6.0641274,0,0001,2,4
2024-04-21 03:00:00,6.3717656,0,0001,3,4
2024-04-21 04:00:00,6.431391,0,0001,4,4
2024-04-21 05:00:00,6.161666,0,0001,5,4
2024-04-21 06:00:00,5.631668,0,0001,6,4
2024-04-21 07:00:00,4.9316697,0,0001,7,4
2024-04-21 08:00:00,4.9086933,0,0001,8,4
2024-04-21 09:00:00,4.9467006,0,0001,9,4
2024-04-21 10:00:00,4.299622,0,0001,10,4
2024-04-21 11:00:00,4.0340776,0,0001,11,4
2024-04-21 12:00:00,4.32787,0,0001,12,4
2024-04-21 13:00:00,4.6251693,0,0001,13,4
2024-04-21 14:00:00,4.555997,0,0001,14,4
2024-04-21 15:00:00,5.3733225,0,0001,15,4
2024-04-21 16:00:00,5.9606743,0,0001,16,4
2024-04-21 17:00:00,5.1374345,0,0001,17,4
2024-04-21 18:00:00,4.9794145,0,0001,18,4
2024-04-21 19:00:00,4.977452,0,0001,19,4
2024-04-21 20:00:00,4.472699,0,0001,20,4
2024-04-21 21:00:00,3.469089,0,0001,21,4
2024-04-21 22:00:00,2.818379,0,0001,22,4
2024-04-21 23:00:00,2.8050492,0,0001,23,4
2024-04-22 00:00:00,3.699893,0,0001,0,4
2024-04-22 01:00:00,4.3182254,0,0001,1,4
2024-04-22 02:00:00,4.3455286,0,0001,2,4
2024-04-22 03:00:00,4.98902,0,0001,3,4
2024-04-22 04:00:00,5.9154534,0,0001,4,4
2024-04-22 05:00:00,6.989797,0,0001,5,4
2024-04-22 06:00:00,7.5949554,0,0001,6,4
2024-04-22 07:00:00,7.5187955,0,0001,7,4
2024-04-22 08:00:00,7.1954165,0,0001,8,4
2024-04-22 09:00:00,6.899706,0,0001,9,4
2024-04-22 10:00:00,6.9175553,0,0001,10,4
2024-04-22 11:00:00,7.0901694,0,0001,11,4
2024-04-22 12:00:00,6.7527294,0,0001,12,4
2024-04-22 13:00:00,6.326606,0,0001,13,4
2024-04-22 14:00:00,6.195217,0,0001,14,4
2024-04-22 15:00:00,5.794423,0,0001,15,4
2024-04-22 16:00:00,5.3728147,0,0001,16,4
2024-04-22 17:00:00,4.762242,0,0001,17,4
2024-04-22 18:00:00,3.7334447,0,0001,18,4
2024-04-22 19:00:00,2.8992372,0,0001,19,4
2024-04-22 20:00:00,1.9044844,0,0001,20,4
2024-04-22 21:00:00,1.3227133,0,0001,21,4
2024-04-22 22:00:00,2.6401403,0,0001,22,4
2024-04-22 23:00:00,3.5618727,0,0001,23,4
2024-04-23 00:00:00,4.111062,0,0001,0,4
2024-04-23 01:00:00,4.5760717,0,0001,1,4
2024-04-23 02:00:00,5.117849,0,0001,2,4
2024-04-23 03:00:00,4.871472,0,0001,3,4
2024-04-23 04:00:00,4.9287057,0,0001,4,4
2024-04-23 05:00:00,5.124914,0,0001,5,4
2024-04-23 06:00:00,5.1394796,0,0001,6,4
2024-04-23 07:00:00,5.312543,0,0001,7,4
2024-04-23 08:00:00,7.0053253,0,0001,8,4
2024-04-23 09:00:00,8.293538,0,0001,9,4
2024-04-23 10:00:00,8.512547,0,0001,10,4
2024-04-23 11:00:00,9.679853,0,0001,11,4
2024-04-23 12:00:00,10.650831,0,0001,12,4
2024-04-23 13:00:00,11.235137,0,0001,13,4
2024-04-23 14:00:00,11.915179,0,0001,14,4
2024-04-23 15:00:00,11.789271,0,0001,15,4
2024-04-23 16:00:00,10.032734,0,0001,16,4
2024-04-23 17:00:00,6.9941807,0,0001,17,4
2024-04-23 18:00:00,6.005233,0,0001,18,4
2024-04-23 19:00:00,6.375178,0,0001,19,4
2024-04-23 20:00:00,6.4123883,0,0001,20,4
2024-04-23 21:00:00,6.111541,0,0001,21,4
2024-04-23 22:00:00,5.398805,0,0001,22,4
2024-04-23 23:00:00,5.5242558,0,0001,23,4
2024-04-24 00:00:00,4.9757156,0,0001,0,4
2024-04-24 01:00:00,3.7369628,0,0001,1,4
2024-04-24 02:00:00,2.0215256,0,0001,2,4
2024-04-24 03:00:00,0.7085529,0,0001,3,4
2024-04-24 04:00:00,3.4046087,0,0001,4,4
2024-04-24 05:00:00,5.000206,0,0001,5,4
2024-04-24 06:00:00,5.3470902,0,0001,6,4
2024-04-24 07:00:00,5.679372,0,0001,7,4
2024-04-24 08:00:00,5.3548093,0,0001,8,4
2024-04-24 09:00:00,5.2937794,0,0001,9,4
2024-04-24 10:00:00,5.7542377,0,0001,10,4
2024-04-24 11:00:00,5.652615,0,0001,11,4
2024-04-24 12:00:00,5.59923,0,0001,12,4
2024-04-24 13:00:00,5.5254965,0,0001,13,4
2024-04-24 14:00:00,5.15178,0,0001,14,4
2024-04-24 15:00:00,4.4035125,0,0001,15,4
2024-04-24 16:00:00,4.110455,0,0001,16,4
2024-04-24 17:00:00,4.461991,0,0001,17,4
2024-04-24 18:00:00,4.293252,0,0001,18,4
2024-04-24 19:00:00,4.368557,0,0001,19,4
2024-04-24 20:00:00,4.59546,0,0001,20,4
2024-04-24 21:00:00,4.4654403,0,0001,21,4
2024-04-24 22:00:00,2.6443958,0,0001,22,4
2024-04-24 23:00:00,2.5356147,0,0001,23,4
2024-04-25 00:00:00,1.6783055,0,0001,0,4
2024-04-25 01:00:00,0.832501,0,0001,1,4
2024-04-25 02:00:00,0.65181714,0,0001,2,4
2024-04-25 03:00:00,0.78847176,0,0001,3,4
2024-04-25 04:00:00,0.97682786,0,0001,4,4
2024-04-25 05:00:00,1.8478863,0,0001,5,4
2024-04-25 06:00:00,2.4902792,0,0001,6,4
2024-04-25 07:00:00,2.511805,0,0001,7,4
2024-04-25 08:00:00,2.6949332,0,0001,8,4
2024-04-25 09:00:00,2.9968345,0,0001,9,4
2024-04-25 10:00:00,4.0427833,0,0001,10,4
2024-04-25 11:00:00,4.4824023,0,0001,11,4
2024-04-25 12:00:00,4.487837,0,0001,12,4
2024-04-25 13:00:00,4.5785823,0,0001,13,4
2024-04-25 14:00:00,4.667357,0,0001,14,4
2024-04-25 15:00:00,4.648717,0,0001,15,4
2024-04-25 16:00:00,3.874965,0,0001,16,4
2024-04-25 17:00:00,2.7621458,0,0001,17,4
2024-04-25 18:00:00,0.99835706,0,0001,18,4
2024-04-25 19:00:00,2.7397995,0,0001,19,4
2024-04-25 20:00:00,5.271754,0,0001,20,4
2024-04-25 21:00:00,6.4249167,0,0001,21,4
2024-04-25 22:00:00,7.152248,0,0001,22,4
2024-04-25 23:00:00,7.7552285,0,0001,23,4
2024-04-26 00:00:00,7.7420487,0,0001,0,4
2024-04-26 01:00:00,8.292581,0,0001,1,4
2024-04-26 02:00:00,8.320892,0,0001,2,4
2024-04-26 03:00:00,7.952412,0,0001,3,4
2024-04-26 04:00:00,7.5428405,0,0001,4,4
2024-04-26 05:00:00,6.8448877,0,0001,5,4
2024-04-26 06:00:00,5.918504,0,0001,6,4
2024-04-26 07:00:00,4.667891,0,0001,7,4
2024-04-26 08:00:00,3.9339876,0,0001,8,4
2024-04-26 09:00:00,3.8536282,0,0001,9,4
2024-04-26 10:00:00,5.0661573,0,0001,10,4
2024-04-26 11:00:00,5.602267,0,0001,11,4
2024-04-26 12:00:00,6.1799555,0,0001,12,4
2024-04-26 13:00:00,6.1118827,0,0001,13,4
2024-04-26 14:00:00,5.561255,0,0001,14,4
2024-04-26 15:00:00,5.392767,0,0001,15,4
2024-04-26 16:00:00,4.8676686,0,0001,16,4
2024-04-26 17:00:00,4.0438414,0,0001,17,4
2024-04-26 18:00:00,3.135487,0,0001,18,4
2024-04-26 19:00:00,2.804628,0,0001,19,4
2024-04-26 20:00:00,2.6882963,0,0001,20,4
2024-04-26 21:00:00,2.5661235,0,0001,21,4
2024-04-26 22:00:00,2.2028804,0,0001,22,4
2024-04-26 23:00:00,2.6770537,0,0001,23,4
2024-04-27 00:00:00,3.4757147,0,0001,0,4
2024-04-27 01:00:00,3.7278,0,0001,1,4
2024-04-27 02:00:00,4.115786,0,0001,2,4
2024-04-27 03:00:00,4.1224885,0,0001,3,4
2024-04-27 04:00:00,3.6313326,0,0001,4,4
2024-04-27 05:00:00,3.2797585,0,0001,5,4
2024-04-27 06:00:00,3.5665035,0,0001,6,4
2024-04-27 07:00:00,3.4514613,0,0001,7,4
2024-04-27 08:00:00,3.7560492,0,0001,8,4
2024-04-27 09:00:00,4.562542,0,0001,9,4
2024-04-27 10:00:00,4.5045815,0,0001,10,4
2024-04-27 11:00:00,4.807138,0,0001,11,4
2024-04-27 12:00:00,5.4611697,0,0001,12,4
2024-04-27 13:00:00,6.439248,0,0001,13,4
2024-04-27 14:00:00,6.703323,0,0001,14,4
2024-04-27 15:00:00,6.409886,0,0001,15,4
2024-04-27 16:00:00,6.3533525,0,0001,16,4
2024-04-27 17:00:00,6.4333353,0,0001,17,4
2024-04-27 18:00:00,5.922639,0,0001,18,4
2024-04-27 19:00:00,6.2206907,0,0001,19,4
2024-04-27 20:00:00,6.876029,0,0001,20,4
2024-04-27 21:00:00,7.6076064,0,0001,21,4
2024-04-27 22:00:00,6.509175,0,0001,22,4
2024-04-27 23:00:00,6.9679413,0,0001,23,4
2024-04-28 00:00:00,7.671984,0,0001,0,4
2024-04-28 01:00:00,8.75722,0,0001,1,4
2024-04-28 02:00:00,9.147546,0,0001,2,4
2024-04-28 03:00:00,9.105147,0,0001,3,4
2024-04-28 04:00:00,8.721921,0,0001,4,4
2024-04-28 05:00:00,8.619305,0,0001,5,4
2024-04-28 06:00:00,8.737782,0,0001,6,4
2024-04-28 07:00:00,9.589372,0,0001,7,4
2024-04-28 08:00:00,10.607847,0,0001,8,4
2024-04-28 09:00:00,10.531842,0,0001,9,4
2024-04-28 10:00:00,8.703181,0,0001,10,4
2024-04-28 11:00:00,9.496623,0,0001,11,4
2024-04-28 12:00:00,9.935725,0,0001,12,4
2024-04-28 13:00:00,10.751425,0,0001,13,4
2024-04-28 14:00:00,8.681033,0,0001,14,4
2024-04-28 15:00:00,8.224271,0,0001,15,4
2024-04-28 16:00:00,9.054764,0,0001,16,4
2024-04-28 17:00:00,9.84979,0,0001,17,4
2024-04-28 18:00:00,10.306197,0,0001,18,4
2024-04-28 19:00:00,10.638617,0,0001,19,4
2024-04-28 20:00:00,11.593399,0,0001,20,4
2024-04-28 21:00:00,11.884658,0,0001,21,4
2024-04-28 22:00:00,11.573545,0,0001,22,4
2024-04-28 23:00:00,10.0926695,0,0001,23,4
2024-04-29 00:00:00,9.102756,0,0001,0,4
2024-04-29 01:00:00,8.165974,0,0001,1,4
2024-04-29 02:00:00,7.7588735,0,0001,2,4
2024-04-29 03:00:00,7.750983,0,0001,3,4
2024-04-29 04:00:00,7.9259315,0,0001,4,4
2024-04-29 05:00:00,7.7018776,0,0001,5,4
2024-04-29 06:00:00,7.1449027,0,0001,6,4
2024-04-29 07:00:00,6.58793,0,0001,7,4
2024-04-29 08:00:00,6.8212104,0,0001,8,4
2024-04-29 09:00:00,7.1065307,0,0001,9,4
2024-04-29 10:00:00,4.436591,0,0001,10,4
2024-04-29 11:00:00,5.5622673,0,0001,11,4
2024-04-29 12:00:00,5.964685,0,0001,12,4
2024-04-29 13:00:00,5.0992417,0,0001,13,4
2024-04-29 14:00:00,4.961626,0,0001,14,4
2024-04-29 15:00:00,4.6175466,0,0001,15,4
2024-04-29 16:00:00,3.7905126,0,0001,16,4
2024-04-29 17:00:00,3.4708924,0,0001,17,4
2024-04-29 18:00:00,4.1939855,0,0001,18,4
2024-04-29 19:00:00,5.333117,0,0001,19,4
2024-04-29 20:00:00,7.1838255,0,0001,20,4
2024-04-29 21:00:00,8.388224,0,0001,21,4
2024-04-29 22:00:00,9.008869,0,0001,22,4
2024-04-29 23:00:00,8.953369,0,0001,23,4
2024-04-30 00:00:00,9.027272,0,0001,0,4
2024-04-30 01:00:00,9.085401,0,0001,1,4
2024-04-30 02:00:00,9.065958,0,0001,2,4
2024-04-30 03:00:00,9.371548,0,0001,3,4
2024-04-30 04:00:00,9.229792,0,0001,4,4
2024-04-30 05:00:00,8.862964,0,0001,5,4
2024-04-30 06:00:00,8.741515,0,0001,6,4
2024-04-30 07:00:00,8.718018,0,0001,7,4
2024-04-30 08:00:00,7.9427977,0,0001,8,4
2024-04-30 09:00:00,7.3026066,0,0001,9,4
2024-04-30 10:00:00,7.6153207,0,0001,10,4
2024-04-30 11:00:00,8.012575,0,0001,11,4
2024-04-30 12:00:00,8.50281,0,0001,12,4
2024-04-30 13:00:00,8.835468,0,0001,13,4
2024-04-30 14:00:00,9.419622,0,0001,14,4
2024-04-30 15:00:00,9.367531,0,0001,15,4
2024-04-30 16:00:00,9.195328,0,0001,16,4
2024-04-30 17:00:00,8.972502,0,0001,17,4
2024-04-30 18:00:00,9.057704,0,0001,18,4
2024-04-30 19:00:00,8.830117,0,0001,19,4
2024-04-30 20:00:00,8.8746395,0,0001,20,4
2024-04-30 21:00:00,8.806086,0,0001,21,4
2024-04-30 22:00:00,8.949804,0,0001,22,4
2024-04-30 23:00:00,8.727487,0,0001,23,4
2024-05-01 00:00:00,8.414958,0,0001,0,5
2024-05-01 01:00:00,8.209139,0,0001,1,5
2024-05-01 02:00:00,8.635968,0,0001,2,5
2024-05-01 03:00:00,9.046255,0,0001,3,5
2024-05-01 04:00:00,9.119956,0,0001,4,5
2024-05-01 05:00:00,9.017002,0,0001,5,5
2024-05-01 06:00:00,9.451382,0,0001,6,5
2024-05-01 07:00:00,8.980966,0,0001,7,5
2024-05-01 08:00:00,8.642916,0,0001,8,5
2024-05-01 09:00:00,8.628041,0,0001,9,5
2024-05-01 10:00:00,9.269636,0,0001,10,5
2024-05-01 11:00:00,10.110755,0,0001,11,5
2024-05-01 12:00:00,11.20261,0,0001,12,5
2024-05-01 13:00:00,11.814819,0,0001,13,5
2024-05-01 14:00:00,11.870621,0,0001,14,5
2024-05-01 15:00:00,11.713853,0,0001,15,5
2024-05-01 16:00:00,11.841798,0,0001,16,5
2024-05-01 17:00:00,12.92322,0,0001,17,5
2024-05-01 18:00:00,12.876649,0,0001,18,5
2024-05-01 19:00:00,13.063616,0,0001,19,5
2024-05-01 20:00:00,13.074566,0,0001,20,5
2024-05-01 21:00:00,12.852843,0,0001,21,5
2024-05-01 22:00:00,12.462914,0,0001,22,5
2024-05-01 23:00:00,11.961425,0,0001,23,5
2024-05-02 00:00:00,11.596995,0,0001,0,5
2024-05-02 01:00:00,11.393158,0,0001,1,5
2024-05-02 02:00:00,11.300938,0,0001,2,5
2024-05-02 03:00:00,11.254852,0,0001,3,5
2024-05-02 04:00:00,11.238059,0,0001,4,5
2024-05-02 05:00:00,11.327309,0,0001,5,5
2024-05-02 06:00:00,11.919302,0,0001,6,5
2024-05-02 07:00:00,10.82094,0,0001,7,5
2024-05-02 08:00:00,10.320024,0,0001,8,5
2024-05-02 09:00:00,10.351319,0,0001,9,5
2024-05-02 10:00:00,10.899324,0,0001,10,5
2024-05-02 11:00:00,11.744556,0,0001,11,5
2024-05-02 12:00:00,12.250304,0,0001,12,5
2024-05-02 13:00:00,12.268423,0,0001,13,5
2024-05-02 14:00:00,12.306574,0,0001,14,5
2024-05-02 15:00:00,12.311993,0,0001,15,5
2024-05-02 16:00:00,12.399805,0,0001,16,5
2024-05-02 17:00:00,13.396062,0,0001,17,5
2024-05-02 18:00:00,12.415949,0,0001,18,5
2024-05-02 19:00:00,11.826689,0,0001,19,5
2024-05-02 20:00:00,11.585605,0,0001,20,5
2024-05-02 21:00:00,11.425658,0,0001,21,5
2024-05-02 22:00:00,11.601237,0,0001,22,5
2024-05-02 23:00:00,11.342226,0,0001,23,5
2024-05-03 00:00:00,11.353499,0,0001,0,5
2024-05-03 01:00:00,11.100931,0,0001,1,5
2024-05-03 02:00:00,10.810763,0,0001,2,5
2024-05-03 03:00:00,10.697133,0,0001,3,5
2024-05-03 04:00:00,10.54576,0,0001,4,5
2024-05-03 05:00:00,10.292679,0,0001,5,5
2024-05-03 06:00:00,10.112373,0,0001,6,5
2024-05-03 07:00:00,8.977509,0,0001,7,5
2024-05-03 08:00:00,8.449978,0,0001,8,5
2024-05-03 09:00:00,8.292884,0,0001,9,5
2024-05-03 10:00:00,7.3178577,0,0001,10,5
2024-05-03 11:00:00,6.8261037,0,0001,11,5
2024-05-03 12:00:00,6.5604334,0,0001,12,5
2024-05-03 13:00:00,6.5702405,0,0001,13,5
2024-05-03 14:00:00,6.210239,0,0001,14,5
2024-05-03 15:00:00,8.264722,0,0001,15,5
2024-05-03 16:00:00,8.741123,0,0001,16,5
2024-05-03 17:00:00,7.419694,0,0001,17,5
2024-05-03 18:00:00,6.46583,0,0001,18,5
2024-05-03 19:00:00,6.018057,0,0001,19,5
2024-05-03 20:00:00,5.6948466,0,0001,20,5
2024-05-03 21:00:00,5.8699455,0,0001,21,5
2024-05-03 22:00:00,5.583671,0,0001,22,5
2024-05-03 23:00:00,5.624602,0,0001,23,5
2024-05-04 00:00:00,5.624309,0,0001,0,5
2024-05-04 01:00:00,5.422444,0,0001,1,5
2024-05-04 02:00:00,5.5714355,0,0001,2,5
2024-05-04 03:00:00,5.485855,0,0001,3,5
2024-05-04 04:00:00,5.170192,0,0001,4,5
2024-05-04 05:00:00,5.094741,0,0001,5,5
2024-05-04 06:00:00,4.9413657,0,0001,6,5
2024-05-04 07:00:00,4.67289,0,0001,7,5
2024-05-04 08:00:00,4.815715,0,0001,8,5
2024-05-04 09:00:00,4.904982,0,0001,9,5
2024-05-04 10:00:00,4.4572806,0,0001,10,5
2024-05-04 11:00:00,4.055059,0,0001,11,5
2024-05-04 12:00:00,3.3155909,0,0001,12,5
2024-05-04 13:00:00,2.7189403,0,0001,13,5
2024-05-04 14:00:00,1.9808676,0,0001,14,5
2024-05-04 15:00:00,1.3170437,0,0001,15,5
2024-05-04 16:00:00,0.36577335,0,0001,16,5
2024-05-04 17:00:00,1.4630569,0,0001,17,5
2024-05-04 18:00:00,2.7470458,0,0001,18,5
2024-05-04 19:00:00,3.7737708,0,0001,19,5
2024-05-04 20:00:00,4.9172792,0,0001,20,5
2024-05-04 21:00:00,5.8497186,0,0001,21,5
2024-05-04 22:00:00,5.2873836,0,0001,22,5
2024-05-04 23:00:00,5.9674044,0,0001,23,5
2024-05-05 00:00:00,6.3294225,0,0001,0,5
2024-05-05 01:00:00,6.7747216,0,0001,1,5
2024-05-05 02:00:00,7.338939,0,0001,2,5
2024-05-05 03:00:00,7.47782,0,0001,3,5
2024-05-05 04:00:00,7.992715,0,0001,4,5
2024-05-05 05:00:00,8.44379,0,0001,5,5
2024-05-05 06:00:00,8.50036,0,0001,6,5
2024-05-05 07:00:00,7.762507,0,0001,7,5
2024-05-05 08:00:00,5.7774115,0,0001,8,5
2024-05-05 09:00:00,4.0485973,0,0001,9,5
2024-05-05 10:00:00,2.3916988,0,0001,10,5
2024-05-05 11:00:00,4.2545614,0,0001,11,5
2024-05-05 12:00:00,4.950835,0,0001,12,5
2024-05-05 13:00:00,3.819567,0,0001,13,5
2024-05-05 14:00:00,4.6780114,0,0001,14,5
2024-05-05 15:00:00,9.346944,0,0001,15,5
2024-05-05 16:00:00,12.436461,0,0001,16,5
2024-05-05 17:00:00,12.3425865,0,0001,17,5
2024-05-05 18:00:00,11.716705,0,0001,18,5
2024-05-05 19:00:00,11.587827,0,0001,19,5
2024-05-05 20:00:00,11.486004,0,0001,20,5
2024-05-05 21:00:00,11.08314,0,0001,21,5
2024-05-05 22:00:00,9.805155,0,0001,22,5
2024-05-05 23:00:00,8.67182,0,0001,23,5
2024-05-06 00:00:00,7.7513895,0,0001,0,5
2024-05-06 01:00:00,6.8997083,0,0001,1,5
2024-05-06 02:00:00,6.608697,0,0001,2,5
2024-05-06 03:00:00,6.498788,0,0001,3,5
2024-05-06 04:00:00,6.024027,0,0001,4,5
